CMS Unit ID,Primary Unit Identifier,Title,Quantity,Centroid Latitude,Centroid Longitude,Site Name,Materials 1,MType1,Materials 2,MType2,Descriptor 1,Descriptor Type 1,Descriptor 2,Descriptor Type 2,Descriptor 3,Descriptor Type 3,Recovery Date,HPU Method,HPU Number,Horizontal Coordinate 1,Horizontal Coordinate 2,Horizontal Measurement Unit,Horizontal Reference Point,Feature Number,Feature Type,VPU Method,VPU Number,VPU Start,VPU End,Vertical Measurement unit,Vertical Reference Point,Concat,Description 1,Description Type 1,Description Date 1,Description Author 1,Description 2,Description Type 2,Description Date 2,Description Author 2,Description 3,Description Type 3,Description Date 3,Description Author 3,Mgmt Notes 1,Mgmt Note Type 1,Mgmt Note Author 1,Mgmt Note Date 1,Mgmt Notes 2,Mgmt Note Type 2,Mgmt Note Author 2,Mgmt Note Date 2,Mgmt Notes 3,Mgmt Note Type 3,Mgmt Note Author 3,Mgmt Note Date 3,Multimedia Title,Multimedia Internal Record Number,Permanent Location,Insertion Date,Inserted By
10115996,317.260.1,Button (fastener),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,button (fastener),AAT,,,,,,,,N0,W30,,,,,,,2.5,3.6,feet,,,"pewter General Service button US"" raised on flat surface loop on back. Raised writing on back 1808-1840s""",Catalog,,Unknown Cataloger,"Archaeology; ML12 BUTTON FF, ONE PIECE U.S. GENERAL SERVICE",ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
10115993,317.268.1,Insignia back,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,insignia,AAT,back (object portions),AAT,,,,,,S30,W20,,,,,,fill,,,,,,"backing for a collar brass pin, diam 12 mm 1 mm thick",Catalog,,Unknown Cataloger,"Archaeology; ML12 BUTTON, BACKING FOR BRASS COLLAR PIN",ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
10115987,317.331.1,Belt plate,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,belt plate,AAT,,,,,,,,S0,W20,,,under board #9,,,bedrock,,,,,,1839 Dragoon Cartridge Pook Plate U.S. probably Brass,Catalog,,Unknown Cataloger,Archaeology; ML WAISTBELT PLATE M1839 INFANTRY,ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
10115994,317.338.1,Button (fastener),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,pewter (tin alloy),AAT,,,button (fastener),AAT,,,,,,,,S20,W90,,,,,,bedrock bottom four inches fill,,,,,,"pewter button with eagle on face, head to left, wings drooping below. one piece convex; loop on back in very bad condition",Catalog,,Unknown Cataloger,"Archaeology; ML12 BUTTON, CF EAGLE DESIGN, PEWTER, 1802",ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
11208901,317.403.1,Cap badge,0,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,cap badge,AAT,,,,,,,19.6 feet from south corner / 17.6 feet from west ,,,,,,,,,,1.5,feet,surface,,artillery cap brass insignia crossed cannon from 1870's- 80's,Catalog,,Unknown Cataloger,,,,,,,,,Empty envelope found in Box 655 AY.,Inventory,"Scott, Barbara G.",3/5/2014,,,,,,,,,,,655.Archaeology,7/9/2014,Nancy Hoffman
10115979,317.429.3,Button (fastener),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,material (matter),AAT,,,button (fastener),AAT,,,,,,,Section 5,,,,,,,,cellar fill,,,,,,brass one-piece button unmarked,Catalog,,Unknown Cataloger,Archaeology; ML SMALL ONE PIECE SHIRT BUTTON,ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
10115977,317.429.4,Button (fastener),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,button (fastener),AAT,,,,,,,Section 5,,,,,,,,cellar fill,,,,,,"brass military button, scrolled A on face no backmark",Catalog,,Unknown Cataloger,Archaeology; ML ONE PIECE FOLIATED A BUTTON,ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
10115978,317.429.5,Button (fastener),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,button (fastener),AAT,,,,,,,Section 6,,,,,,,,cellar fill,,,,,,brass military button- Rifle and bugle on face- no backmark,Catalog,,Unknown Cataloger,Archaeology; ML RIFLE BUTTON ONE PIECE,ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-27-2-10,12/3/2002,KDL
11399016,317.404.2,Anchor plate,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,anchor plate,AAT,decorated,AAT,,,,,,,,,,,,,,,,,,,There is a nail sticking through the anchor plate.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399017,317.405.5,Artifact,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,artifact (object genre),AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,This might be cast iron.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399018,317.406.6,Key (hardware),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,key (hardware),AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399019,317.420.3,Strip,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,strip (object genre),AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,This is from a barrel band.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399020,317.422.3,Stove,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,cast iron,AAT,,,stove (heating equipment),AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399021,317.424.3,Hardware,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,cast iron,AAT,,,hardware (component),AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399022,317.435.1,Disk,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,disk (object genre),AAT,perforated,AAT,,,,,,,,,,,,,,,,,,,This disk has 6 holes evenly spaced near the edge and a larger hole in the center.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399023,317.440.4,Stove component,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,cast iron,AAT,,,stove component,AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,"The word Michigan"" is legible on this fragment.""",Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399024,317.440.5,Stove component,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,cast iron,AAT,,,stove component,AAT,fragment (object portion),AAT,,,,,,,,,,,,,,,,,,,This could be part of a stove leg.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
11399025,317.440.7,Artifact,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,artifact (object genre),AAT,component (component object),AAT,,,,,,,,,,,,,,,,,,,This length of iron is braided.,Inventory,10/28/2015,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,,,,,1668.Archaeology,12/21/2015,Nancy Hoffman
10115941,317.370.1,Strap hinge,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,metal,AAT,,,strap hinge,AAT,,,,,,,"West basement, east half",,,,,,,,bedrock,,bedrock,,,"Trap door (wood) with strap iron hinges. Door measures 3' 7.5' x 3'3 There are six boards side by side crossed by two boards -  perpendicularly Hinges are each 19.5"" long -  2"" greatest width -  .45"" thick. Each was held by 3 nails. Possibly dates 1820-1840"" - Catalog -  - Unknown Cataloger","Trap door (wood) with strap iron hinges. Door measures 3' 7.5' x 3'3 There are six boards side by side crossed by two boards -  perpendicularly Hinges are each 19.5"" long -  2"" greatest width -  .45"" thick. Each was held by 3 nails. Possibly dates 1820-1840""",Catalog,,Unknown Cataloger,Archaeology; BF STRAP HINGE FROM TRAP DOOR,ObjectDescription field,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,HC-2-AY-9-3-1,12/3/2002,KDL
11207371,317,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No object #,Inventory,"Scott, Barbara G.",2/19/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207389,317,Sample,4,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No object #s,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207392,317,Cut nail,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,iron (metal),AAT,,,cut nail,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No object #.,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207420,317,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete object #,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207459,317,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No object #.,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207425,317.1.6,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S10,E70,,,,,,disturbed surface,,,,surface,,wood sample with possible carvings,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207434,317.2.16,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S10,E70,,,,,,disturbed surface,,,,surface,,cinder and 1 wood sample,Catalog,,Unknown Cataloger,,,,,,,,,2 artifact have same number,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207435,317.2.16,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,cinder,AAT,,,sample,AAT,,,,,,,,S10,E70,,,,,,disturbed surface,,,,surface,,cinder and 1 wood sample,Catalog,,Unknown Cataloger,,,,,,,,,3 artifact have same number,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207393,317.53.3,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,0 N / 0 E east one foot and 0 N  / 0 E west two feet,N0,E0,,,2,,,,,5,,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207424,317.55.24,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S20,W100,,,,,,backfill,,,,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,Originally entered as 317.54.24  but changed to 317.55.24 because this artifact matches the description for that number and 317.54.24 was a duplicate that did not match the description for that number. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/15/2015,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207454,317.76.4,Board (flat object),2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,10 S / 20 E north half,S10,E20,,,,,,,3,6,feet,,,wood fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207387,317.88.12,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,iron (metal),AAT,sample,AAT,cut nail,AAT,,,,,10 S / 10 E north five feet,S10,E10,,,,,,,0,5.8,feet,surface,,"wood fragment, charred, with cut nail still intact",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207437,317.92.31,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,wood sample with termite holes,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207398,317.94.3,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S10,E0,,,board,,,,5.42,,feet,,,"wood board fragment with knot .625 thick. Saw marks not visible""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207445,317.99.12,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 10 E south half,S10,E10,,,,,,,0,5.5,feet,surface,,wood sample,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207415,317.100.12,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 10 E south half,S10,E10,,,,,,fill,0,5,feet,surface,,wood sample,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207402,317.105.14,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 20 E southwest quarter,S10,E20,,,,,,,3,,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207455,317.107.22,Sample,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,wood fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207406,317.109.9,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,20 S / 0 E north half,S20,E0,,,,,,,,5,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207395,317.110.15,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,large wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207376,317.112.5,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,iron (metal),AAT,board (flat object),AAT,fastener,AAT,,,,,"20 S / 0 E north half, east half",S20,E0,,,,,,,,5,feet,,,wood fragment w/nail,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207466,317.113.11,Sample,0,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,20 S / 10 E south half,S20,E10,,,,,,fill,0,6,,surface,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,Tag found loose in box; no associated object.,Inventory,"Scott, Barbara G.",2/20/2014,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207394,317.115.12,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,"rectangular wood fragment 3 1/4 by 11' 12""""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207382,317.117.13,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,iron (metal),AAT,sample,AAT,cut nail,AAT,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,wood fragment w/nail,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207449,317.118.3,Sample,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,charcoal (material),AAT,,,sample,AAT,,,,,,,20 S / 20 E south six feet,S20,E20,,,,,,,0,3,feet,surface,,burned wood fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207411,317.120.17,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,20 S / 30 E north five feet,S20,E30,,,,,,fill,0,5,feet,surface,,charred wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207417,317.122.12,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,cut (divided),AAT,,,,,20 S / 30 E southeast quarter,S20,E30,,,,,,fill,0,5,feet,surface,,"sawed wooden block 2 by 1"" by 3/4"" [[sketch]]""",Catalog,,Unknown Cataloger,,,,,,,,,Originally entered as 317.122.13 but changed to 317.122.12 because this artifact matches the description for that number and 317.122.13 was a duplicate that did not match the description for that number. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/2/2015,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207372,317.142.19,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,20 S / 30 E west half,S20,E30,,,,,,,5.3,6.3,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207430,317.150.3,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,20 S / 20 E east half,S20,E20,,,,,,,5.25,6.25,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207429,317.152.11,Sample,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,charcoal (material),AAT,,,sample,AAT,,,,,,,10 S / 20 E east half,S10,E20,,,,,,,,6.1,feet,,,charcoal fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207423,317.161.21,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,N0,W80,,,,,,,4.9,6,feet,,,possible barrel band fragment with wood attached,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207436,317.167.10,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,N0,W80,,,1,,,fill,,,,,,wood fragment with 5 possible back fragments painted red,Catalog,,Unknown Cataloger,,,,,,,,,Originally entered as 317.167.11 but changed to317.167.10 because this artifact matches the description for that number and 317.167.11 was a duplicate that did not match the description for that number. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/5/2015,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207443,317.170.23,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 20 E east half,S10,E20,,,,,,,5.3,6.1,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207399,317.177.12,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,board (flat object),AAT,,,,,,,10 S / 10 E east half & 10 S / 20 E west half,S10,,,,,,,,,6.1,,,,wooden board fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207379,317.177.13,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 10 E east half & 10 S / 20 E west half,S10,,,,,,,,,6.1,,,,wooden board fragment -with a cut nail attached,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207375,317.179.12,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,iron (metal),AAT,board (flat object),AAT,fastener,AAT,,,,,0 N / 80 W south five feet,N0,W80,,,,,,,5,,feet,,,board fragment with 3 nails (possibly cut and wire),Catalog,,Unknown Cataloger,,,,,,,,,Incomplete #.,Inventory,"Scott, Barbara G.",2/20/2014,Originally entered as 317.179 but changed to 317.179.12 because this artifact matches the description for that number and no other artifact was found with that label.,Inventory,"Hoffman, Nancy Buck",10/2/2015,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207401,317.179.13,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,paint (coating),AAT,board (flat object),AAT,,,,,,,0 N / 80 W south five feet,N0,W80,,,,,,,5,,feet,,,board fragment with red paint remains,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207439,317.179.14,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,paint (coating),AAT,sample,AAT,,,,,,,0 N / 80 W south five feet,N0,W80,,,,,,,5,,feet,,,wood fragments with red paint,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207450,317.179.15,Board (flat object),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,paint (coating),AAT,board (flat object),AAT,,,,,,,0 N / 80 W south five feet,N0,W80,,,,,,,5,,feet,,,wood fragments with red paint,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207397,317.182.10,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,N0,W100,,,,,,,5.1,,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207405,317.185.15,Board (flat object),2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,iron (metal),AAT,board (flat object),AAT,cut nail,AAT,,,,,10 S / 0 E east four feet to well,S10,E0,,,,,,fill,0,6,feet,surface,,wood fragment w/2 cut nails,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207373,317.189.15,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,20 S / 0 E east four feet,S20,E0,,,,,,just above bedrock,,6.2,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,"Object number was originally entered as .75 but the object matches the description for .15 which as not otherwise found, so the catalog number for this record was changed.",Curatorial Notes,"Hoffman, Nancy Buck",8/27/2015,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207432,317.190.11,Sample,2,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,10 S / 0 E east four feet,S10,E0,,,,,,,6.2,bedrock,feet,,,wood frags,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207433,317.194.8,Sample,4,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S10,W110,,,,,,,5.83,6.01,feet,,,wood fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
11207404,317.202.9,Sample,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,wood (plant material),AAT,,,sample,AAT,,,,,,,,S10,E0,,,,,,,6.2,,feet,,,wood fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,651.Archaeology,7/9/2014,Nancy Hoffman
